0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,active
2.236,621.371,13.836,12.001,12.001,8.817,6.882,6.882,6.551,6.551,4.452,4.452,3.502,3.502,0,4.795,0,16.642,17.073,19.262,5.573,6.924,12.142,20.771,9.154,260.141,0.562,-1.51,19,240.173,16410.555,12.52,3.748,1.831,112.824,11.983,0.482,11.983,0.346,0.071,0.346,-0.3,-0.482,3.693,74.357,260.333,0,3,1,1,2,0,1,1,3,0,3,0,0,1,0,1,102,9.154,22.674,0,0,0,5.626,0,4.795,0,0,13.847,50.174,6.066,0,3,9.154,6.076,0,0,5.415,52.558,0,33.383,0,5.75,10.362,0,5.75,0,5.601,0,12.339,51.357,20.851,0,6.076,0,39.44,0,0,0,0,0,0,0,0,5.176,36.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.906,631.576,18.361,15.111,15.111,11.642,9.53,9.53,9.595,9.595,8.581,8.581,7.507,7.507,40.978,25.221,0,23.723,18.415,19.262,0,0,6.924,13.503,0,350.209,0.85,-0.75,25,320.215,380879.019,17.653,5.156,1.806,148.299,13.177,0.396,13.177,0.17,0.004,0.17,-1.335,-0.396,1.039,91.455,350.455,4,5,4,0,4,0,0,0,5,4,5,0,1,4,0,4,140,20.426,0,5.783,0,0,0,4.795,0,0,0,26.847,48.004,18.443,23.727,4,25.221,5.783,0,0,33.999,64.263,6.607,12.152,0,0,0,0,0,0,51.128,4.795,33.999,45.952,12.152,0,0,0,97.99,0,0,0,0,0,0,0,0,0,62.083,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.981,1012.432,22.433,17.024,17.024,14.774,9.998,9.998,7.32,7.32,5.001,5.001,3.387,3.387,23.627,23.072,0,0,41.888,17.696,12.133,18.199,37.256,0,4.737,428.16,0.24,-3.28,31,405.266,7179299.478,22.406,9.685,5.875,178.666,12.906,0.489,12.906,0.416,0.294,0.416,-4.417,-0.489,6.92,112.939,428.45,1,3,0,0,0,3,0,3,2,1,6,0,8,0,0,0,162,9.843,12.356,0,0,0,12.146,4.795,0,13.171,0,61.875,52.94,0,11.481,3,27.809,5.969,0,0,0,38.466,0,89.487,0,16.876,4.737,13.171,5.75,0,11.076,17.578,0,42.374,72.796,0,11.127,0,46.53,0,0,0,0,0,0,0,0,38.718,46.532,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.667,1000.109,24.673,18.072,18.072,15.931,11.091,11.091,9.097,9.097,6.675,6.675,4.927,4.927,29.579,36.244,0,30.34,30.513,31.041,24.396,0,0,9.884,0,485.167,0.5,-2.62,34,462.264,44175961.89,24.503,9.203,5.536,192.15,13.054,0.55,13.054,0.433,0.152,0.433,-4.556,-0.55,5.164,107.943,485.448,0,4,1,1,2,1,1,2,4,0,10,0,6,1,1,2,184,9.901,5.694,0,0,0,12.353,9.884,0,26.342,0,18.199,79.811,24.25,5.563,4,36.244,5.969,0,9.884,11.836,56.54,6.545,64.979,0,0,5.107,26.342,0,0,22.398,17.147,11.836,66.572,42.595,0,0,0,56.26,0,0,0,0,0,0,0,0,78.125,28.041,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.688,1170.41,22.665,18.819,18.819,15.457,10.854,10.854,8.435,8.435,5.436,5.436,3.451,3.451,0,5.107,0,24.608,17.283,22.461,0,12.524,61.01,39.433,4.984,431.243,0.333,-3.52,32,402.312,22341853.74,21.702,9.316,4.548,187.338,9.743,0.394,9.743,0.227,0.001,0.227,-0.144,-0.394,4.642,127.998,431.544,3,8,0,0,0,1,3,4,8,3,8,0,8,0,0,0,166,20.307,0,16.982,5.948,0,0,4.984,4.984,9.968,0,32.047,49.091,24.123,18.976,4,5.107,28.617,0,24.503,5.918,39.779,17.24,55.119,0,11.127,10.634,17.454,0,0,42.258,0,5.918,33.737,55.119,0,22.291,0,100.78,0,0,0,0,0,0,0,0,2.016,66.151,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.516,1417.754,23.656,17.69,20.848,16.474,10.386,12.374,7.618,9.963,5.271,6.923,3.633,5.035,0,9.589,0,17.691,15.622,38.612,4.9,22.891,72.927,15.93,16.7,548.991,0.038,-3.13,34,533.729,81595545.94,22.652,9.621,4.728,213.716,13.138,0.293,13.138,0.293,0.217,0.268,-0.315,-0.268,7.192,139.666,550.865,0,5,0,1,1,3,1,4,5,0,8,0,5,0,1,1,168,0,0,0,0,11.146,0,14.489,4.682,5.099,0,69.995,59.8,26.819,22.831,5,9.589,56.515,0,14.68,0,6.545,0,110.587,0,16.945,0,4.795,0,39.293,25.827,11.339,0,11.127,94.437,5.023,23.021,0,55.2,0,7.014,0,0,0,0,0,0,2.662,64.754,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.236,1176.675,24.907,20.004,21.59,17.635,12.194,12.987,8.857,9.773,6.562,7.055,4.673,5.034,0,4.795,0,12.514,36.802,66.243,0,0,42.465,41.519,14.681,555.148,0.385,-2.76,36,526.221,241688832,24.913,11.53,5.474,218.41,12.938,0.394,12.938,0.258,0.066,0.258,-0.161,-0.394,2.585,143.03,556.461,3,9,0,3,3,2,0,2,8,3,10,0,9,0,1,1,190,25.315,12.319,0,0,5.907,0,14.594,0,0,0,45.351,18.199,60.556,36.778,5,19.476,44.497,0,9.8,5.156,0,76.33,63.761,0,0,10.634,11.375,0,15.93,92.221,14.369,0,11.127,57.79,0,5.573,0,98.66,0,0,0,0,0,0,0,0,0.906,74.373,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
0.881,1709.371,32.597,27.269,27.269,22.708,17.028,17.028,14.361,14.361,11.695,11.695,9.04,9.04,0,14.384,0,41.838,40.544,56.93,10.255,30.482,42.465,30.236,9.474,633.32,0.462,-4.33,47,590.445,59128746321,31.279,12.7,6.221,275.774,12.916,0.487,12.916,0.328,0.002,0.328,-0.308,-0.487,7.197,177.192,633.789,0,8,4,0,4,2,1,3,8,0,8,0,9,3,0,3,244,9.474,36.482,5.783,0,0,5.969,14.384,4.682,0,5.099,79.251,85.466,23.82,6.197,7,23.857,23.612,0,14.994,28.584,84.47,0,95.34,0,5.75,4.737,0,5.75,0,38.634,27.478,28.584,86.829,78.519,0,6.076,0,100.38,0,0,0,0,0,0,0,0,1.498,100.669,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.88,1762.293,33.468,27.57,29.156,23.102,17.128,17.921,14.502,15.417,11.766,12.294,9.051,9.316,0,14.384,0,41.838,40.544,61.403,10.255,42.614,24.265,46.166,9.474,711.231,0.462,-3.85,48,670.349,83706539182,32.685,13.22,6.455,289.641,12.928,0.487,12.928,0.328,0.011,0.328,-0.317,-0.487,7.959,184.892,712.685,0,8,4,0,4,2,1,3,8,0,9,0,9,3,0,3,250,9.474,36.482,5.783,0,0,5.969,14.384,4.682,0,5.099,64.849,109.731,28.293,6.197,7,23.857,39.542,0,14.994,28.584,84.47,0,93.746,0,5.75,4.737,0,5.75,15.93,38.634,27.478,28.584,86.829,76.926,0,6.076,0,100.38,0,0,0,0,0,0,0,0,2.474,98.699,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.871,743.309,20.809,17.143,17.143,12.895,10.347,10.347,10.38,10.38,8.995,8.995,7.632,7.632,47.133,24.909,0,28.607,25.683,0,6.924,0,13.847,13.503,4.737,392.22,0.818,-1.24,28,360.236,1239019.582,20.05,5.895,2.143,165.509,13.428,0.462,13.428,0.302,0.016,0.302,-1.29,-0.462,1.608,100.98,392.492,3,6,4,0,4,0,0,0,6,3,6,0,1,4,0,4,156,20.056,6.104,5.783,0,0,5.969,9.589,0,0,0,27.35,53.922,6.924,29.645,4,29.646,11.753,0,0,33.999,77.794,0,12.152,0,0,0,0,0,0,51.488,14.326,33.999,53.378,12.152,0,0,0,104.06,0,0,0,0,0,0,0,0,0,70.583,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.419,572.399,15.2,12.703,12.703,10.81,7.874,7.874,5.833,5.833,4.224,4.224,2.927,2.927,0,4.795,0,11.825,6.545,38.236,5.563,6.263,18.199,34.482,4.417,298.168,0.389,-2.07,22,276.21,206220.684,14.85,7.271,3.981,130.668,12.187,0.467,12.187,0.223,0.127,0.223,0.127,-0.467,2.808,84.998,298.386,1,4,0,1,1,1,1,2,3,1,4,0,5,0,1,1,116,9.734,5.76,0,5.907,0,0,9.694,0,0,0,30.332,43.627,12.463,12.808,3,9.212,5.907,0,10.217,5.918,25.931,13.09,60.051,0,0,5.317,0,0,0,23.897,17.884,5.918,24.165,53.145,0,0,0,45.48,0,0,0,0,0,0,0,0,5.232,41.102,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.33,1108.71,29.311,26.065,26.065,18.232,15.64,15.64,16.223,16.223,12.165,12.165,10.446,10.446,33.86,14.291,0,47.264,25.683,31.256,0,13.847,33.771,20.771,18.947,562.367,0.909,-0.86,40,511.355,380514202.6,29.223,8.616,4.148,239.268,14.594,0.385,14.594,0.164,0.005,0.164,-1.295,-0.385,6.428,149.114,562.763,1,6,4,2,6,0,0,0,6,1,7,0,4,3,2,5,226,24.054,5.669,17.357,0,0,0,4.795,4.39,0,0,13.847,128.733,11.333,29.514,6,33.239,5.783,0,0,28.584,160.437,0,11.649,0,0,0,4.39,0,0,57.647,23.742,28.584,113.68,11.649,0,0,0,74.22,0,0,0,0,0,0,0,0,14.594,72.489,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.299,1115.618,28.389,25.488,25.488,17.87,15.259,15.259,15.677,15.677,11.432,11.432,9.824,9.824,22.844,9.185,0,46.761,18.76,32.104,11.146,13.847,33.771,26.847,18.947,544.356,0.848,-1.08,39,495.356,276693823.9,28.059,8.487,4.334,233.784,14.563,0.345,14.563,0.164,0.005,0.164,-1.25,-0.345,7.233,147.63,544.748,0,5,4,2,6,0,0,0,5,0,6,0,4,2,2,4,218,18.947,5.669,17.357,0,0,0,4.795,4.39,0,0,19.923,127.382,11.836,23.913,6,28.132,5.783,0,0,28.584,148.415,0,23.298,0,0,0,4.39,0,0,46.939,23.742,28.584,107.259,23.298,0,0,0,53.99,0,0,0,0,0,0,0,0,14.563,67.437,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.794,1091.005,20.38,15.709,17.282,14.063,9.23,10.424,6.553,7.983,4.488,5.648,3.096,4.078,0,9.589,0,11.146,22.166,34.997,4.9,22.891,55.585,0,16.7,423.081,0.136,-2.83,29,405.781,5959639.579,19.485,8.269,3.993,177.521,12.651,0.293,12.651,0.293,0.23,0.268,-0.253,-0.268,5.639,116.978,423.925,0,5,0,1,1,2,1,3,5,0,7,0,5,0,1,1,146,0,0,0,0,11.146,0,14.489,4.682,5.099,0,48.857,48.524,28.891,16.286,4,9.589,40.585,0,14.68,0,13.345,6.545,76.285,0,16.945,0,4.795,0,23.363,32.372,4.795,0,18.908,65.699,5.023,23.021,0,55.2,0,6.998,0,0,0,0,0,0,1.77,58.51,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.338,1345.876,24.037,18.678,18.678,17.153,11.009,11.009,7.713,7.713,5.321,5.321,3.593,3.593,4.923,10.114,0,12.294,49.494,22.154,18.46,12.133,36.398,15.285,18.947,474.154,0.2,-4.44,35,452.297,129022269.1,22.357,10.225,5.387,200.142,10.815,0.489,10.815,0.269,0.047,0.269,-0.426,-0.489,4.648,128.5,474.473,1,10,0,1,1,3,1,4,9,1,10,0,6,0,0,0,178,24.264,37.715,11.499,0,5.687,0,10.114,9.968,0,0,6.066,35.895,35.339,23.654,5,23.871,28.096,0,9.968,0,6.607,31.744,82.669,0,17.249,19.527,17.193,17.249,0,41.319,11.344,10.114,5.563,66.991,0,10.903,0,117.87,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.301,1452.927,29.202,22.693,22.693,20.454,13.392,13.392,9.209,9.209,6.199,6.199,4.109,4.109,11.74,13.171,0,6.607,98.075,12.133,18.46,24.265,12.133,15.285,28.421,585.209,0.333,-4.13,42,555.339,2949900210,29.365,14.165,8.214,240.038,12.832,0.489,12.832,0.416,0.114,0.416,-4.378,-0.489,5.792,148.486,585.579,1,9,0,1,1,3,1,4,9,1,12,0,5,0,0,0,222,33.738,37.715,11.499,0,0,6.176,0,9.968,13.171,0,18.199,35.895,23.206,50.721,5,41.592,22.408,0,9.968,0,12.783,58.172,78.118,0,17.249,19.527,24.676,17.249,0,62.823,26.994,0,11.127,66.991,0,10.903,0,93.19,0,0,0,0,0,0,0,0,38.496,66.754,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.508,1046.685,21.631,17.236,17.992,15.135,10.116,10.493,7.152,7.56,5.083,5.373,3.442,3.622,5.817,4.39,0,5.023,35.128,44.655,18.46,13.176,12.133,20.185,25.812,446.152,0.364,-2.68,31,422.718,13732178.25,21.548,10.085,5.331,184.642,13.468,0.493,13.468,0.162,0.036,0.162,-0.475,-0.493,4.276,118.154,446.91,1,7,0,1,1,2,1,3,7,1,9,0,8,0,1,1,164,19.527,17.962,11.499,0,0,0,4.9,14.358,0,0,11.601,30.686,36.774,37.47,4,18.601,34.009,0,14.868,0,6.421,51.882,47.499,0,11.499,14.791,15.896,11.499,11.601,61.433,4.737,5.817,6.421,36.659,5.023,10.903,0,68.74,0,5.895,0,0,0,0,0,0,13.468,51.581,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.368,1225.143,23.493,19.777,19.777,16.564,12.086,12.086,9.382,9.382,6.488,6.488,4.435,4.435,0,0,0,0,36.443,53.715,0,4.515,30.593,58.829,15.702,456.275,0.385,-3.52,34,424.342,89294882.93,22.281,9.767,4.866,199.594,6.081,0.351,6.081,0.229,0.31,0.229,0.31,-0.351,4.604,135.725,456.598,4,8,1,0,1,1,3,4,8,3,8,0,7,1,0,1,176,16.367,0,5.647,11.897,0,0,4.984,0,19.582,0,44.179,49.297,35.952,11.891,5,0,17.544,0,24.566,5.734,64.077,10.634,65.985,0,11.257,16.367,11.897,0,0,36.65,6.545,0,56.576,54.858,0,16.905,0,106.05,0,0,0,0,0,0,0,0,1.805,66.362,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.356,888.604,26.424,24.308,24.308,17.582,15.693,15.693,14.715,14.715,12.414,12.414,10.378,10.378,5.601,10.213,0,17.561,23.672,61.594,44.946,6.327,6.197,49.903,0,513.429,0.906,-0.91,37,458.371,213879054.3,27.649,10.578,4.841,225.559,12.421,0.393,12.421,0.092,0.043,0.092,-0.838,-0.393,6.117,150.002,513.811,4,5,4,0,4,0,1,1,4,4,5,0,9,4,0,4,210,20.514,0,0,0,0,0,0,4.984,0,0,53.881,85.868,42.734,18.032,5,10.213,0,0,15.285,46.337,129.415,6.545,18.218,0,0,5.317,0,0,0,44.473,6.421,46.337,110.942,12.524,0,0,0,81.17,0,0,0,0,0,0,0,0,0,69.583,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.991,991.187,22.38,18.106,18.106,14.846,10.432,10.432,7.999,7.999,5.011,5.011,3.62,3.62,12.011,14.696,0,17.398,24.236,16.948,0,20.771,60.664,15.95,0,419.221,0.28,-3.38,31,390.293,8338290.251,22.308,10.087,5.828,182.615,13.042,0.393,13.042,0.261,0.116,0.261,-0.55,-0.393,3.987,123.382,419.525,4,6,0,1,1,2,0,2,5,4,6,0,8,0,1,1,162,21.057,5.573,0,5.783,5.907,0,9.589,0,0,0,36.398,57.031,29.534,11.801,3,14.696,23.065,0,5.317,0,45.759,10.634,83.204,0,0,15.95,11.375,0,0,28.943,9.589,0,33.613,83.204,0,0,0,90.46,0,0,0,0,0,0,0,0,0,72.5,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.587,1662.87,27.733,21.072,21.888,18.64,11.989,13.472,8.928,10.579,6.241,7.64,4.339,5.448,26.553,17.199,0,23.62,65.595,12.133,19.373,12.99,6.066,19.674,19.944,557.154,0.269,-4.1,39,532.379,481087823.1,26.505,10.577,5.541,222.757,14.278,0.488,14.278,0.264,0.045,0.264,-4.448,-0.488,4.228,140.106,557.579,3,10,0,1,1,2,2,4,9,2,13,0,7,0,1,1,204,19.944,39.587,0,11.828,10.023,0,4.722,32.151,0,0,0,42.819,36.055,26.017,5,31.409,32.562,0,14.952,0,30.765,30.779,59.923,0,22.756,19.929,20.417,11.63,0,49.797,14.76,18.558,18.536,47.491,0,22.03,0,138.55,0,-4.448,0,0,0,0,0,0,53.547,53.151,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1.958,841.862,18.518,15.476,15.476,12.618,9.028,9.028,6.628,6.628,4.329,4.329,2.713,2.713,0,5.107,0,18.567,23.958,17.678,0,0,35.835,51.68,0,354.217,0.421,-2.67,26,328.25,1065165.179,18.131,8.139,3.935,153.048,9.472,0.394,9.472,0.243,0.033,0.243,-0.083,-0.394,3.043,103.427,354.458,3,7,0,0,0,1,2,3,7,3,7,0,8,0,0,0,138,15.74,0,11.465,5.948,0,0,0,9.499,4.984,5.099,51.103,17.902,6.545,24.539,3,5.107,17.413,0,19.582,0,45.697,17.24,47.786,0,0,10.634,11.766,0,0,37.337,6.545,0,44.367,36.529,0,5.647,0,87.37,0,0,0,0,0,0,0,0,1.831,53.669,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.457,1059.243,20.501,16.373,17.959,14.704,10.059,10.852,7.429,8.345,5.519,6.012,4.011,4.372,0,4.795,0,5.907,23.589,59.698,0,0,42.465,41.936,4.838,467.096,0.273,-2.68,30,446.179,14205370.27,19.293,8.215,3.62,182.832,12.83,0.394,12.83,0.258,0.146,0.258,-0.146,-0.394,2.864,121.555,468.355,3,7,0,3,3,2,0,2,6,3,8,0,4,0,1,1,154,20.788,12.319,0,0,5.907,0,9.694,0,0,0,45.351,18.199,54.011,16.958,5,9.632,44.497,0,10.217,5.156,0,49.964,63.761,0,0,15.95,11.375,0,15.93,55.849,9.632,0,11.127,57.79,0,5.573,0,77.99,0,0,0,0,0,0,0,0,0.917,59.369,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.637,1047.556,21.794,16.767,18.353,15.118,9.984,10.777,7.127,8.042,5.142,5.635,3.694,4.056,0,4.795,0,25.728,36.616,26.974,0,0,47.364,31.719,15.051,486.09,0.273,-2.72,31,464.17,15097929.71,21.51,9.609,4.495,187.877,12.815,0.395,12.815,0.258,0.007,0.258,-0.201,-0.395,2.245,122.857,487.354,4,8,0,2,2,2,0,2,7,4,9,0,8,0,0,0,162,25.684,12.319,0,0,5.907,0,9.694,0,0,0,45.351,18.199,40.921,30.171,4,19.845,44.497,0,4.9,5.156,0,50.088,63.761,0,0,10.634,11.375,0,15.93,66.187,9.632,0,11.127,57.79,0,5.573,0,106.42,0,0,0,0,0,0,0,0,0.882,68.93,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.785,981.697,18.966,15.045,16.631,13.042,8.614,9.407,6.641,7.557,4.44,4.934,3.13,3.491,0,4.795,0,5.907,23.589,33.519,0,0,61.46,31.719,4.838,426.069,0.2,-2.64,27,408.15,1976953.349,17.758,7.17,3.355,165.558,12.719,0.394,12.719,0.258,0.153,0.258,-0.153,-0.394,3.52,110.799,427.302,2,6,0,2,2,2,0,2,5,2,7,0,4,0,0,0,138,20.371,12.319,0,0,5.907,0,4.795,0,0,0,45.351,32.294,27.832,16.958,4,9.632,44.497,0,4.9,5.156,0,37.881,63.761,0,0,10.634,11.375,0,15.93,43.766,9.632,0,11.127,57.79,0,5.573,0,65.96,0,0,0,0,0,0,0,0,0.913,54.89,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
